@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,noap,rchn,strg,umzg,untr}
@data
"das Gespräch heute war absolut in Ordnung die gesamte  Abwicklung ist äußerst unbefriedigend ich hab mein Auftrag mit Herrn Meier über Internet gestellt hab keine rück Information bekommen dass dieser nicht ausgeführt werden kann musste mich selber um   den Kontakt zur  bemühen wusste niemand  wer dort  der Ansprechpartner ist und wie mein Problem behoben werden konnte das Ganze hat zwei Wochen gedauert", kmpt
"Kollegin sprach  widersprach einfach den Tatsachen dass ich hier mal angerufen hab um eine Anruf Umschaltung rückgängig zu machen damit wir unser Geschäfts Fach endlich wieder nutzen zu können und hat mich so in Diskussion verwickelt dass ich mich sogar darüber ärgern musste", kmpt
"Kollegin sprach  widersprach einfach den Tatsachen dass ich hier mal angerufen hab um eine Anruf Umschaltung rückgängig zu machen damit wir unser Geschäfts Fach endlich wieder nutzen zu können und hat mich so in Diskussion verwickelt dass ich mich sogar darüber ärgern musste", kdsv
"meine Beschwerde vom dreizehnten Mai  zwei tausend acht ist bis heute nicht beantwortet worden ich hab wohl fünf sechs Mitarbeiter in dieser Angelegenheit heute gesprochen und ich wurde jetzt zurück ja hier die Warteschleife geschickt statt anständig meine Reklamation meine Abfrage zu behandeln", noap
"meine Beschwerde vom dreizehnten Mai  zwei tausend acht ist bis heute nicht beantwortet worden ich hab wohl fünf sechs Mitarbeiter in dieser Angelegenheit heute gesprochen und ich wurde jetzt zurück ja hier die Warteschleife geschickt statt anständig meine Reklamation meine Abfrage zu behandeln", knbr
"ja die Dame war extrem unfreundlich zu mir  ich hab mich gewundert dass sie das  pampig ohne Ende", kmpt
"er hat mich gleich an sie verbunden hat  ist nicht auf mein Problem eingegangen sondern einfach weggedrückt jetzt darf ich noch mal anrufen und wählen", noap
"diese sofortige Beratung auch am Wochenende fehlt mir was  in meinen Augen den Kunden abschreckt die Telekom  zu benutzen es tut mir leid aber ich war bisher zufrieden aber ich habe Probleme und über Wochen hin werde ich immer hinausgeschoben hinausgeschoben hinausgeschoben und keiner kann mir ehrlich richtig eine Antwort geben und  das finde ich bei der Telekom auch im Servicecenter nicht gut ich habe nur am Wochenende Zeit und da man am Wochenende nicht beraten wird finde ich dies nicht hervorragend", noap
"ich konnte nichts verstehen", noap
"die Dame die mich jetzt bedient hat war sehr aufgeregt  und keine kein Geduld für meine Angelegenheit", kmpt
"überhaupt kein Kundenberater gemeldet", untr
"zehn Minuten Musik", noap
"also zwei Berater zwei verschiedene Aussagen Kunde total irregeführt wurde ein Tarif angedreht was man überhaupt nicht braucht  mangelhafter Service Katastrophe", kmpt
"also zwei Berater zwei verschiedene Aussagen Kunde total irregeführt wurde ein Tarif angedreht was man überhaupt nicht braucht  mangelhafter Service Katastrophe", kdsv
"ich sollte zu einem Kundenberater gestellt werden und stattdessen werden mir nur diese Fragen gestellt guter Service", untr
"ich hätte mir gern ein Gespräch mit einem Betreuer gewünscht aber seit zwanzig Minuten hänge ich in der Warteschleife und dann muss ich ihre Fragen beantworten sehr zuvorkommend", untr
"ich hätte mir gern ein Gespräch mit einem Betreuer gewünscht aber seit zwanzig Minuten hänge ich in der Warteschleife und dann muss ich ihre Fragen beantworten sehr zuvorkommend", noap
"wir wollten eine Ersatzkarte bestellen und der Kundenberater hat uns rausgeschmissen", kdsv
"wir wollten eine Ersatzkarte bestellen und der Kundenberater hat uns rausgeschmissen", noap
"seit einer Woche nur beschissen und Terminen werden nicht eingehalten scheiß Service", noap
"seit einer Woche nur beschissen und Terminen werden nicht eingehalten scheiß Service", kmpt
"ja  Kundenberater hat direkt in die  Kunden Bewertung geleitet anstatt mir mein Anliegen anzuhören", noap
"man wollte meine Angelegenheit bearbeiten und ich wurde aus der Leitung  geschmissen und das nicht zu ersten Mal", knbr
"unkompetent", kmpt
"ich hatte zwar eine freundliche Beraterin am anderen Ende allerdings ist mein Problem nicht behoben und das Gespräch wurde trotzdem beendet", noap
"mir wurde aufgelegt", knbr
"komplett unzufriedene Kunden Mitarbeiterin unzureichende Rechnungs Auskunft", rchn
"komplett unzufriedene Kunden Mitarbeiterin unzureichende Rechnungs Auskunft", kmpt
"die Beratung war nicht in Ordnung", noap
"also mir wurde  erstmal hab ich ewig lange gewartet dann kam jemand hat gemeint was denn meine  oder was das Pfeifen das ist die Störung ja am Ende dann ja Moment und dann kam  die zwischen Musik und dann kam die ihre und dann kam diese Bewertungs Frage also ich bin überhaupt nicht mit dem Kundenberater in dem Sinne verbunden worden ich bin einfach rausgeflogen", noap
"nach Rücknahme des Gesprächs erfolgte die Kunden Zufriedenheits Abfrage obwohl die noch nicht vorgesehen war weil noch eine Beratung stattfinden sollte ich will nämlich ein technisches Problem  jetzt brauch ich noch mal den Berater", knbr
"Kundenservice lässt sehr zu Wünschen übrig", noap
"ich hatte ein   Internetanschluss bekommen mit einem Modem die Leute die Modem nach über zwei Jahren ist kaputt gegangen hat nicht funktioniert am Anfang hatte man mir versprochen wenn diese Modem kaputt wäre oder ist bekomme ich einen neuen und jetzt muss ich für die neuen Modem die ich bekommen wird  fast dreißig Euro zahlen und das versteh ich nicht warum ich hab vom April vor einem Monat hab ich umgestellt auf sechs tausender bin ich lange Zeit bei Kunde bei Telekom und jetzt muss ich trotzdem meine zwanzig Euro zahlen und das versteh ich nicht daher bin ich unzufrieden auch wenn man mir versprochen hatte  bei Störung bekomme ich ein anderen Modem die am Anfang auch diese Modem  wie von der davor nicht lief ja so ist das", kdsv
"ich hatte ein   Internetanschluss bekommen mit einem Modem die Leute die Modem nach über zwei Jahren ist kaputt gegangen hat nicht funktioniert am Anfang hatte man mir versprochen wenn diese Modem kaputt wäre oder ist bekomme ich einen neuen und jetzt muss ich für die neuen Modem die ich bekommen wird  fast dreißig Euro zahlen und das versteh ich nicht warum ich hab vom April vor einem Monat hab ich umgestellt auf sechs tausender bin ich lange Zeit bei Kunde bei Telekom und jetzt muss ich trotzdem meine zwanzig Euro zahlen und das versteh ich nicht daher bin ich unzufrieden auch wenn man mir versprochen hatte  bei Störung bekomme ich ein anderen Modem die am Anfang auch diese Modem  wie von der davor nicht lief ja so ist das", kdsv
"ich bekomme keine Antwort auf meinen Anruf also", noap
"habe zwei und zwanzig Minuten am Telefon auf eine Verbindung gewartet dann wurde mir mitgeteilt zurzeit kein freier Mitarbeiter Platz  und nun am Schluss noch diese Nachfrage das kann doch wohl nicht wahr sein", noap
"habe zwei und zwanzig Minuten am Telefon auf eine Verbindung gewartet dann wurde mir mitgeteilt zurzeit kein freier Mitarbeiter Platz  und nun am Schluss noch diese Nachfrage das kann doch wohl nicht wahr sein", untr
"sollte verbunden werden wurde aber nicht verbunden sondern werde hier ausgefragt  wie  mir gefallen hat  es ist unmöglich dieser Service bei Telekom danke", knbr
"das Gespräch war in keinster Weise so wie ich es mir gewünscht habe ich bin verbunden worden es ist überhaupt niemand an den Apparat gegangen nach endloser Wartezeit kam auf einmal ihre Ansage  zur Beurteilung des Gespräches sie werden verstehen dass ich absolut unzufrieden bin und mir mit Sicherheit überlege den Anbieter zu wechseln  wenn sie mit Beschwerden nicht umgehen können finde ich das sehr bedauerlich gerade da wäre es wichtig die Kundenkontakte zu pflegen", noap
"das Gespräch war in keinster Weise so wie ich es mir gewünscht habe ich bin verbunden worden es ist überhaupt niemand an den Apparat gegangen nach endloser Wartezeit kam auf einmal ihre Ansage  zur Beurteilung des Gespräches sie werden verstehen dass ich absolut unzufrieden bin und mir mit Sicherheit überlege den Anbieter zu wechseln  wenn sie mit Beschwerden nicht umgehen können finde ich das sehr bedauerlich gerade da wäre es wichtig die Kundenkontakte zu pflegen", untr
"inkompetenter Mitarbeiter der leider über das den Umfang des Angebotes nicht ausreichend informiert gewesen ist und mir keine ausreichende Auskunft geben konnte", kmpt
"nein das wurde falsch verstanden ich war äußerst zufrieden sehr  alles wunderbar geklappt", noap
"ich habe versucht den Diamant Kundenservice zu erreichen und bin zum wiederholten Male aus der Leitung geflogen und  hatte nicht die Gelegenheit mein Anliegen vorzutragen", untr
"Gespräch gehabt ich habe noch kein Gespräch  führen können", untr
"mein Problem wurde nicht bearbeitet", noap
"und Kunden Freundlichkeit ist bei T-Mobile oder Telekom null beziehungsweise unter null", kmpt
"ich wurde überhaupt nicht  gebunden  das ganze Gespräch war eine Farce", knbr
"einfach weggedrückt hat", noap
"meine Frage an die Service Beraterin lautete was passiert wenn ich einen DSL Anschluss Call and surf Komfort vor Ablauf der mindest Vertrags Laufzeit kündige ich glaube irgendwo mal gelesen zu haben da muss man eine Ablöse bezahlen in ungefähr fünf und zwanzig Prozent vom Gesamtpreis können auch fünfzig Prozent sein und die Beraterin sagte nein es muss alles voll bezahlt werden  natürlich nicht zufrieden sein außerdem hat diese Beraterin das Gespräch ohne Ankündigung einfach beendet", kdsv
"meine Frage an die Service Beraterin lautete was passiert wenn ich einen DSL Anschluss Call and surf Komfort vor Ablauf der mindest Vertrags Laufzeit kündige ich glaube irgendwo mal gelesen zu haben da muss man eine Ablöse bezahlen in ungefähr fünf und zwanzig Prozent vom Gesamtpreis können auch fünfzig Prozent sein und die Beraterin sagte nein es muss alles voll bezahlt werden  natürlich nicht zufrieden sein außerdem hat diese Beraterin das Gespräch ohne Ankündigung einfach beendet", noap
"ich musste viel zu lange in der Leitung bleiben bis ich verbunden wurde und dann hab ich einen Ansprechpartner gehabt  und der bei dem ging was nicht da hat er mich  verbunden und plötzlich bin ich raus gefalle dafür brauch ich keine fünf bis zehn Minuten am Telefon sitzen", noap
"ich musste viel zu lange in der Leitung bleiben bis ich verbunden wurde und dann hab ich einen Ansprechpartner gehabt  und der bei dem ging was nicht da hat er mich  verbunden und plötzlich bin ich raus gefalle dafür brauch ich keine fünf bis zehn Minuten am Telefon sitzen", kmpt
"ich habe einen Vertrag bekommen den ich nie bestellt habe ich habe eine Auskunft über Gebühren gefragt und man hat mir einen neuen Vertrag zugeschickt den ich jetzt kündigen muss obzwar ich den nie bestellt habe die Dame war kurz angebunden hat gesagt machen sie so und so ich kann nichts machen", kdsv
"ich habe einen Vertrag bekommen den ich nie bestellt habe ich habe eine Auskunft über Gebühren gefragt und man hat mir einen neuen Vertrag zugeschickt den ich jetzt kündigen muss obzwar ich den nie bestellt habe die Dame war kurz angebunden hat gesagt machen sie so und so ich kann nichts machen", kmpt
"ich sollte zu einem Berater durchgestellt werden und das ist nicht geschehen deswegen bin ich jetzt schon  oder ich bin jetzt einfach bei dieser Bewertung gelandet find ich total Panne Mann", untr
"ein Umzugs Auftrag wurde wurde  gemacht und mir wurde zugesagt drei bis vier Werktage würde  dauern jetzt dauert es also vierzehn Werktage und das finde ich nicht in Ordnung meine Mutter ist umgezogen in ein Altersheim und einen alten Menschen so lange ohne irgendein Telefon zu lassen das ist nicht okay das gefällt mir nicht", umzg
"ein Umzugs Auftrag wurde wurde  gemacht und mir wurde zugesagt drei bis vier Werktage würde  dauern jetzt dauert es also vierzehn Werktage und das finde ich nicht in Ordnung meine Mutter ist umgezogen in ein Altersheim und einen alten Menschen so lange ohne irgendein Telefon zu lassen das ist nicht okay das gefällt mir nicht", noap
"die Information die ich gebraucht hab hab ich nicht bekommen es wurden mir fehlerhafte Sachen genannt", kmpt
"ich hab mit einer Frau  so viele Jahre bei ihnen aber das ist mir noch nicht passiert so", noap
"vor allem weil das jetzt der siebte oder achte Anruf ist um mein Problem zu klären", knbr
"habe die hallo ich habe die vierte falsche Rechnung bekommen und habe Gelder abgebucht die horrend hoch sind  Gelder abgebucht bekommen die horrend hoch sind", rchn
"ärgerlich war die lange Wartezeit im voraus der Berater war in Ordnung aber die lange Wartezeit das waren fast zehn Minuten ist sehr sehr  nervig", noap
"das ist alles", kdsv
"ich kann die elektronische Labertasche nicht mehr ausstehen es funktioniert nicht fünf Minuten hab ich jetzt hiermit verbracht und ich hab bis jetzt noch überhaupt  keine Auskunft", untr
"der Kundenservice an sich", noap
"ich  geht der Scheiß dann auch mal", untr
"ja ich hab jetzt ich wart auf die Antwort der Mitarbeiter da ich hab angerufen das wir in Fürstenwalde in der Frankfurter Straße kein Bild haben ist doch Wahnsinn", knbr
"ja ich hab jetzt ich wart auf die Antwort der Mitarbeiter da ich hab angerufen das wir in Fürstenwalde in der Frankfurter Straße kein Bild haben ist doch Wahnsinn", strg
"die Telefonate die ich in letzter Zeit geführt hab mit dem Service Center sind leider für die Katz es funktioniert gar nichts weder eine Umstellung bei Umzug noch irgendeine andere Änderung was den Anschluss betrifft es funktioniert einfach gar nichts", umzg
"also die Dame war unfreundlich ein Herr den hab ich Kevin genannt sie können gerne rumfragen wer das war wir haben ihm Fragen von Günther Jauch gestellt  und  ja dann wer der ganz unfreundlich  war der ganz freundlich und die dumme Tussi da war ganz unfreundlich und  ja von der Tussi die Mutter die Nippel da steht drauf  made in China und ihre Mutter arbeitet auf dem Kutter  als Geruch und ihre Mutter spielt  mit dem Lenkrad so das war", noap
"ich möchte gerne verbunden werden und nicht einfach weggedrückt werden danke", knbr
"ja es kann nicht sein das ich jetzt hier seit einem halben Jahr jeden Monat anrufe und der Vertrags Partner immer noch nicht auf der Rechnung erscheint", kdsv
"ja es kann nicht sein das ich jetzt hier seit einem halben Jahr jeden Monat anrufe und der Vertrags Partner immer noch nicht auf der Rechnung erscheint", noap
"ich kriege bei der Telekom nichts geklärt deswegen bin ich unzufrieden", noap
"es wäre nett gewesen einen Kundenberater ans   ans Telefon zu bekommen ich war jetzt eine ganze Zeit in der Warteschleife und dann wurde ich gefragt ob ich mit dem Service zufrieden war das kann nicht sein", noap
