@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,untr,noap}
@data
"ja  dauernd man liegt die das Telefon auf man erklärt mir alles falsch und jedes Mal wenn ich bei Ihnen auf der  Information biete ich bekomme von jeden jedes Mal wenn ich anrufe unterschiedliche Informationen es geht um ein Ersatzhandy angeblich der Eine gibt den Auftrag soll ich den erhalten der andere sagt ich hab kein Anspruch drauf obwohl ich ein Diamant Service und jede Monat   zahl ich  Rechnung in Höhe von vier hundert Euro bei Telekom das ist alles und da kann ich wenn  drei Wochen und es ist noch nicht mal mein Gerät abgeholt zur Reparatur kann ja auch nicht zufrieden sein", kdsv
"der Kundenservice die Information mein Betreuung  rundum war alles nur katastrophal ich habe ein riesengroßen Schaden dadurch und würde ganz gerne  ja Vorschläge erwarten wie man diesen Schaden den ich gehabt habe nicht nur den zeitlichen sondern auch den finanziellen Aufwand wie man den mir begleichen möchte  das kann man anhand der Protokolle die ich immer grundsätzlich immer anfertigen lasse kann man das auch nachvollziehen und  wenn Sie ganz ehrlich sein werden Sie das auch nachvollziehen können es es war einfach unter aller Socke ja mehr kann ich dazu nicht sagen ich bin tief enttäuscht", kdsv
"mein  T-Mobile Vertrag  wurde im zum ersten neunten auf meinen früheren Arbeitgeber zurück übertragen  und ich hab  dabei auch mein mal den Einzugs   auf meinem Konto belastet und  bei dem Kundenservice   konnte mir niemand helfen weil ich  lediglich die alte Vertragsnummer hatte aber nicht die neue und insofern  muss ich mich jetzt mit meinem Arbeitsgeber in Verbindung setzen dass er sich mit T-Mobile  auseinandersetzt ich halte das für nicht in Ordnung und  das wirft kein gutes Bild auf das Unternehmen", kdsv
"nach dreißig Minuten Warteschleife ist keiner an das Telefon gegangen und ich werde gefragt wie zufrieden ich mit dem Service war ich bin damit unzufrieden", kmpt
"nach dreißig Minuten Warteschleife ist keiner an das Telefon gegangen und ich werde gefragt wie zufrieden ich mit dem Service war ich bin damit unzufrieden", knbr
"ich bin nicht durchgekommen und das ist eine ganz große Sauerei ich sitze seit zwanzig Minuten auf Ihrer Leitung fest", knbr
"ich bin nicht durchgekommen und das ist eine ganz große Sauerei ich sitze seit zwanzig Minuten auf Ihrer Leitung fest", kmpt
"die Serviceberaterin wirkt gereizt auf meine Frage warum ich  zu viel Gebühren bezahle ich krieg es doch zurückerstattet sagt sie bloß ich find das nicht in Ordnung man kann mir doch erklären warum ich den ganzen November für einen gekündigten für einen bereits im Oktober gekündigten am neunten Oktober gekündigten Vertrag  November zahle ich ich möcht gern wissen warum und sie sagt sie kriegen doch zurück gezahlt das ist der Grund was mich ärgert das find ich patzig und ja das ist das", kmpt
"die Serviceberaterin wirkt gereizt auf meine Frage warum ich  zu viel Gebühren bezahle ich krieg es doch zurückerstattet sagt sie bloß ich find das nicht in Ordnung man kann mir doch erklären warum ich den ganzen November für einen gekündigten für einen bereits im Oktober gekündigten am neunten Oktober gekündigten Vertrag  November zahle ich ich möcht gern wissen warum und sie sagt sie kriegen doch zurück gezahlt das ist der Grund was mich ärgert das find ich patzig und ja das ist das", kdsv
"die Verbindung  ich wollte an und für sich ein Geschäftsführer und keine Fragen beantworten", noap
"die Mitarbeiter war nicht in der Lage meine Fragen zu beantworten", noap
"ja weil man einfach sozusagen aus der Leitung rausgedrückt wird ohne sozusagen  ja auf den Kunden eingehen zu können überhaupt", untr
"ich habe mich durch Ihr sprachgesteuertes System führen lassen und als ich verbunden werden sollte ist das Gespräch nicht zustande gekommen und es ging sofort zu Ihrer Bewertung dadurch bin ich äußerst unzufrieden", knbr
"ja wir haben  Vertrag gemacht Telefon und Internet dabei und das geht nicht wir können nicht das Internet benutzen auch Telefon und wir können nicht wenn das einmal anruft muss man zehn Stunden warten", kdsv
"ja wir haben  Vertrag gemacht Telefon und Internet dabei und das geht nicht wir können nicht das Internet benutzen auch Telefon und wir können nicht wenn das einmal anruft muss man zehn Stunden warten", kmpt
"das Gespräch hat nicht stattgefunden ich hab nichts gehört", knbr
"sehr sehr unfreundlich und arrogant", kmpt
"ja ich das Problem wurde nicht gelöst", noap
"wenn man nicht verbunden wird kann man auch nicht bedient werden Dankeschön ich wurde nämlich aus der Warteschleife geworfen und komme jetzt sofort zur Abfrage toll toller Service wunderbar", knbr
"kein Kontakt zu dem Service Point direkt", knbr
"es geht in diesem Fall um ein DSL Anschluss den ich seit vierzehn Tage geordert habe von fünf Mitarbeitern ich wiederhole von fünf verschiedenen Mitarbeitern der Telekom wird mir jedes Mal etwas anderes über den DSL Anschluss gesagt klappen ich bekomme keine Information keine negative auch keine positive ich hoffe dass das bei diesem sechsten Telefongespräch jetzt klappen würde danke", kdsv
"wollte einen Wechsel haben konnte mir keiner helfen  ja genau das", kdsv
"ja ich sollte verbunden werden an eine entsprechende Abteilung die mir einen Statusbericht geben kann man meine  mein Telefon jetzt endlich freigeschaltet werden kann diese Abteilung hab ich nicht erreicht sondern bin aus der Leitung geflogen ohne Information zu erhalten", kdsv
"ich war ich war äußerst zufrieden ich war zufrieden", noap
"nach fünfmaligen Anrufen mit unterschiedlichen Nummern und Weitervermittlung an ständig wechselnde Mitarbeiter bekam ich immer noch keine Auskunft über das Problem", noap
"die Auskunft auf meine Hauptfrage kam mir nicht vertrauenswürdig vor kam mir nicht definitiv korrekt vor was sie allerdings sein könnte aber es kam mir nicht verbindlich genug vor", noap
"es geht um den Austausch eines ja Mobiltelefons und da scheint irgendwas vom Prozess her bei Ihnen irgendwas nicht zu funktionieren ich hab ein paar Mal einen Termin bekommen und der mir wurde gesagt ich bekäme dann per Email eine ein Formblatt zugeschickt das ist zweimal nicht angekommen bei mir  Ende", kdsv
"man hat sich nicht erinnert an die letzten Versprechungen", noap
"der Mitarbeiter hat das Gespräch beendet indem er einfach aufgelegt hat und meine Bitte nicht nachgegangen ist und sich um mein Problem nicht gekümmert hat", untr
"Service war nicht in Ordnung", noap
"ja und zwar dass ich ohne meine Kundennummer und Telefonnummer die ich jetzt hier nicht vorliegen habe aber ich habe vorliegen meine T-Online Nummer meine Anschluss Kennung und  in ein  Lieferschein Nummer Auftragsnummer da ich hab meine Adresse angegeben trotzdem ohne meine Kundennummer Telefonnummer konnten die mich nicht finden das wär halt dass jetzt schade ich kann heute hatt ich halt nur den den ein Tag frei jetzt muss ich  abwarten  bis ja auf nächste Woche und das  ist nicht geglückt", noap
"eine Klärung mit der Telekom bezüglich eine Mahn und Zahl Sperre zu setzten die von Ihnen angefordert oder umgesetzt worden ist  konnte nicht durchgeführt werden da Ihre Institut dazu anscheinend nicht in der Lage ist selbst ausgedruckte Formulare oder   Schreiben zu erfüllen das ist für mich eine Sache die ich nicht nachvollziehen kann es ist ein typisches Beispiel für die Telekom sie schreibt und schreibt und schreibt oder wenn man sie dann nachher mal anruft dann  heißt auf einmal ja können wir nicht machen das geht nicht so was hab ich noch nicht erlebt", kdsv
"ich bin  ich bin nicht verbunden worden mit dem Mitarbeiter", knbr
"ich hab   verlangt   das Servicecenter Installation war  Herr und der hatte die überhaupt mir die  ich sag ihm meine Kundennummer und der hat abgebrochen also da bin ich äußerst unzufrieden würd ich sagen", untr
"die  die Beratung war sehr schlecht und dass man mich hier dreimal jetzt verarschen tut wegen mein neues  Handy jetzt sagt man das ist da das Handy ich kann es bestellen sollte es diese Woche letzte Woche gekommen jetzt diese Woche und jetzt heißt es auf einmal ich muss noch eine Woche warten und die Kundenberaterin war so unverschämt hat dann einfach aufgelegt", kdsv
"die  die Beratung war sehr schlecht und dass man mich hier dreimal jetzt verarschen tut wegen mein neues  Handy jetzt sagt man das ist da das Handy ich kann es bestellen sollte es diese Woche letzte Woche gekommen jetzt diese Woche und jetzt heißt es auf einmal ich muss noch eine Woche warten und die Kundenberaterin war so unverschämt hat dann einfach aufgelegt", untr
"ich habe zwanzig Minuten gewartet in der Warteschleife wurde nicht verbunden und anschließend werden mir noch blöde Fragen gestellt schlechter Service Servicewüste Deutschland Wiederhören", kmpt
"ich habe zwanzig Minuten gewartet in der Warteschleife wurde nicht verbunden und anschließend werden mir noch blöde Fragen gestellt schlechter Service Servicewüste Deutschland Wiederhören", knbr
"der Berater war nicht kompetent und ist überhaupt nicht auf meine Wünsche eingegangen", kmpt
"ich habe jetzt zweimal hintereinander angerufen beim ersten Mal bin ich verbunden worden mit dem Kundenberater das Gespräch ist nicht zustande gekommen der zweite Anruf das ist dieser jetzige Anruf  hat sehr sehr sehr lange gedauert und  plötzlich soll ich eine Bewertung über ein Gespräch abgeben das gar nicht stattgefunden hat äußerst merkwürdig", kmpt
"ich habe jetzt zweimal hintereinander angerufen beim ersten Mal bin ich verbunden worden mit dem Kundenberater das Gespräch ist nicht zustande gekommen der zweite Anruf das ist dieser jetzige Anruf  hat sehr sehr sehr lange gedauert und  plötzlich soll ich eine Bewertung über ein Gespräch abgeben das gar nicht stattgefunden hat äußerst merkwürdig", knbr
"Abbruch Abbruch des Gespräches das Gespräch ist einfach weg", untr
"die Kompetenz der Leute ist nicht ausreichend also die Leute sind schlecht informiert die Leute  wissen über die Technik nicht Bescheid  im Endeffekt bin ich da schlauer als wie Mitarbeiter bei der Telekom das war", kmpt
"ja mein Problem ist nicht gelöst worden und es gar nicht auf mein Problem eingegangen Punkt", noap
"bin überhaupt nicht zum Gespräch gekommen der hat sie wieder aufgelegt bevor ich überhaupt die Frage stellen konnte", untr
"nachdem das nun schon das dritte Gespräch war mit einem Service Mann und er mir wieder nicht hat helfen können  er aber auch die Aussagen seiner Vorredner widerrufen hat  hatt ich wieder mal das Gefühl nicht ernst genommen worden zu sein als Kunde es ist definitiv so es wurde bisher versucht durch Spielchen  ein einen eine  Besserung herauszuzögern  entweder sind die Leute nicht qualifiziert genug oder es wir den Leuten gesagt die Kunden durch einfache Hinhaltetaktiken zu beruhigen bei mir ist nachdem das dritte Gespräch ist überhaupt nicht mehr so dass ich beruhigt bi ganz im Gegenteil ich hatte mich vorher schon  unzureichend behandelt gefühlt und das ist nun noch mehr der Fall", kmpt
"die hat aufgelegt", untr
"es gab   einigermaßen beseitigt zu bekommen ist das Problem das war", kdsv
"nachdem die Störung am Donnerstag  und Freitag war und heute schon wieder und ich von  Ihrem Kollegen nicht erfahren kann ob es in absehbarer Zeit zu einer Behebung kommt oder irgendeine Aussicht besteht sondern sozusagen abgespeist werde  ich muss halt warten bis eine Nachricht kommt das gefällt mir nicht Ende", kdsv
"ich habe keine  Auskunft bekommen wie ich sie mir erwartet habe und der Telekommitarbeiter hat einfach aufgelegt und das Gespräch beendet", untr
"ich hab kein Vertrag bei Ihnen Sie schicken mir ständig Rechnungen erstaunlicherweise haben Sie auch Zugang zu meinem Konto obwohl Sie versuchen die Beträge abzubuchen das geht nicht", kdsv
"ich fand im Gespräch ist man nicht auf meine Unzufriedenheit eingegangen insofern weil sich dieses Problem nicht klären konnte ich hab bemängelt dass der dass ich im Sekundentakt abgerechnet werde von null Komma null null eins Sekunden und  das mehrfach und das konnte nicht behoben werden deswegen die Sechs oder die Fünf wie Sie auch immer wollen und das wird immer so sein", kdsv
"während während des Gesprächs die Dame war so nervös dass aufgelegt hat ohne meine Frage zu beantworten das find ich total Unsinn  hoffentlich reagieren Sie darauf ich wünsche es mir", untr
"wir wollten zur Telekom wechseln aber die Telekom hat uns  vierzehn Tage  einfach unseren Anschluss abgeschaltet nach Anruf hat wurde der zugeschaltet aber danach hat nichts mehr funktioniert und alles ging durcheinander und unser Umzug war nicht mehr gemeldet und sämtliche Anrufe von unserer Seite  müssen wir bezahlen auch bei unserm andern Anbieter den wir bis dahin gekündigt hatten es lief alles drunter und drüber sehr unzufrieden sind wir damit", kdsv
"wir wollten zur Telekom wechseln aber die Telekom hat uns  vierzehn Tage  einfach unseren Anschluss abgeschaltet nach Anruf hat wurde der zugeschaltet aber danach hat nichts mehr funktioniert und alles ging durcheinander und unser Umzug war nicht mehr gemeldet und sämtliche Anrufe von unserer Seite  müssen wir bezahlen auch bei unserm andern Anbieter den wir bis dahin gekündigt hatten es lief alles drunter und drüber sehr unzufrieden sind wir damit", kdsv
"die Bestellung  ins System eingegeben beziehungsweise meine Bestellung ist bis heute nicht vorhanden", kdsv
"man hat  getrennt die Leitung ich weiß nicht wieso", untr
"der Kundenberater hat sich in keinem Fall für mein Anliegen interessiert und sich auch überhaupt nicht bemüht  mein Anliegen in irgendeiner Art und Weise zu bearbeiten", noap
"es hat sich überhaupt niemand gemeldet das Gespräch fand nicht statt", knbr
"ich habe mit keinem Kundenberater sprechen können da als ich mein Kundenkennwort genannt habe ich sofort  zu dieser Befragung geleitet wurde ohne mein Anliegen vorbringen zu können", knbr
"ich habe noch kein Ergebnis und die Dame mit mir gesprochen hat wollt sich noch mal erkundigen jedenfalls bin ich noch nicht  und hab noch kein Ergebnis", noap
"ich habe die Hotline angerufen um zu erfahren wie weit die Migration meines Anschluss fortgeschritten ist  dies hab ich auch schon mal getan die Dame die ich eben am Telefon hatte behauptet das würde nicht gehen sie könnte das nicht sehen und  hat mir das  auch nicht gerade freundlich oder entschuldigend    dargelegt sondern war eher  unfreundlich und  patzig am Telefon", kdsv
"ich habe die Hotline angerufen um zu erfahren wie weit die Migration meines Anschluss fortgeschritten ist  dies hab ich auch schon mal getan die Dame die ich eben am Telefon hatte behauptet das würde nicht gehen sie könnte das nicht sehen und  hat mir das  auch nicht gerade freundlich oder entschuldigend    dargelegt sondern war eher  unfreundlich und  patzig am Telefon", kmpt
"super Service immer daneben legen immer auf oder sprechen noch nicht mal mit einen ich hab bis heute noch kein Internet online mehr danke", kdsv
"unfreundlich unkompetent einfach aufgelegt", kmpt
"unfreundlich unkompetent einfach aufgelegt", untr
"ja es tut mir leid das war eigentlich gar nicht so wie ich es mir gewünscht habe weil ich überhaupt keine Antwort bekommen habe ich warte noch auf die Antwort und wurde einfach rausgeschmissen aus der Leitung", knbr
"keine Lösung", noap
